,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
1279,Cuckoo,200,200,10000,True,30211.0,30225.0,0.464184,0.089963,0.035366
1280,CPI,900,900,10000,True,7209.0,7262.0,0.463815,30.0904,12.8359
1281,CPI,900,900,10000,True,7262.0,7209.0,0.401126,13.0771,0.003337
1282,CPI,900,900,10000,True,7209.0,7262.0,0.463291,0.166986,12.8574
1283,CPI,900,900,10000,True,7262.0,7209.0,0.401435,13.1064,0.003148
1284,CPI,900,900,10000,True,7209.0,7262.0,0.463672,12.201,12.7214
1285,CPI,900,900,10000,True,7262.0,7209.0,0.401169,12.9591,0.003153
1286,CPI,900,900,10000,True,7209.0,7262.0,0.463431,0.134098,12.7122
1287,CPI,900,900,10000,True,7262.0,7209.0,0.400701,12.9318,0.003167
1288,CPI,900,900,10000,True,7209.0,7262.0,0.462218,0.169082,12.7
1289,CPI,900,900,10000,True,7262.0,7209.0,0.405207,12.9433,0.003111
1290,CPI,900,900,10000,True,7209.0,7262.0,0.466606,12.4214,12.7151
1291,CPI,900,900,10000,True,7262.0,7209.0,0.404197,12.9492,0.003062
1292,CPI,900,900,10000,True,7209.0,7262.0,0.46667,0.351511,12.7338
1293,CPI,900,900,10000,True,7262.0,7209.0,0.401941,12.9979,0.003296
1294,CPI,900,900,10000,True,7209.0,7262.0,0.466341,0.368652,12.7056
1295,CPI,900,900,10000,True,7262.0,7209.0,0.401538,12.9383,0.003162
1296,CPI,900,900,10000,True,7209.0,7262.0,0.464509,0.111657,12.703
1297,CPI,900,900,10000,True,7262.0,7209.0,0.401744,12.9323,0.003338
1298,CPI,900,900,10000,True,7209.0,7262.0,0.463796,12.4566,12.7966
1299,CPI,900,900,10000,True,7262.0,7209.0,0.400857,13.0462,0.003122
1300,Cuckoo,1000,1000,10000,True,21605.0,36023.0,0.524089,30.1286,0.038657
1301,Cuckoo,1000,1000,10000,True,36023.0,35979.0,0.690306,0.078112,0.042483
1302,Cuckoo,1000,1000,10000,True,21590.0,36023.0,0.523301,0.160327,0.0393
1303,Cuckoo,1000,1000,10000,True,36023.0,35964.0,0.627753,0.091745,0.044793
1304,Cuckoo,1000,1000,10000,True,21590.0,36023.0,0.485528,27.6322,0.038727
1305,Cuckoo,1000,1000,10000,True,36023.0,35964.0,0.593325,0.086342,0.039346
1306,Cuckoo,1000,1000,10000,True,21590.0,36023.0,0.483603,0.119387,0.039134
1307,Cuckoo,1000,1000,10000,True,36023.0,35964.0,0.595731,0.066661,0.03918
1308,Cuckoo,1000,1000,10000,True,21590.0,36023.0,0.484112,0.129449,0.038524
1309,Cuckoo,1000,1000,10000,True,36023.0,35964.0,0.59165,0.084389,0.041225
1310,Cuckoo,1000,1000,10000,True,21590.0,36023.0,0.482853,0.133121,0.039816
1311,Cuckoo,1000,1000,10000,True,36023.0,35964.0,0.595584,0.077634,0.03919
1312,Cuckoo,1000,1000,10000,True,21590.0,36023.0,0.482841,27.7515,0.039444
1313,Cuckoo,1000,1000,10000,True,36023.0,35964.0,0.596084,0.096829,0.039274
1314,Cuckoo,1000,1000,10000,True,21590.0,36038.0,0.481717,0.114412,0.040818
1315,Cuckoo,1000,1000,10000,True,36038.0,35964.0,0.591522,0.073281,0.041394
1316,Cuckoo,1000,1000,10000,True,21605.0,36023.0,0.483382,0.154486,0.039454
1317,Cuckoo,1000,1000,10000,True,36023.0,35979.0,0.593577,0.095647,0.038876
1318,Cuckoo,1000,1000,10000,True,21605.0,36023.0,0.481661,0.135819,0.041187
1319,Cuckoo,1000,1000,10000,True,36023.0,35979.0,0.595823,0.094048,0.038679
