,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s),latency,uBandwidth,dBandwidth,measuremntsDuration,MasurementsStartedAt
237,IBLT,900,900,10000,True,73473.0,13480.0,1.65798,0.074978,0.000135,77.2,-4.0,-4.0,4513.0,2022-06-01 05:49:10
238,IBLT,900,900,10000,True,13480.0,73473.0,5.57092,0.0,0.054113,,,,,
239,IBLT,900,900,10000,True,73473.0,13480.0,5.91502,1.0913,0.000135,133.0,-4.0,-4.0,4504.0,2022-06-01 05:49:40
240,IBLT,800,800,10000,True,11995.0,65514.0,0.849385,0.0,0.051894,,,,,
241,IBLT,800,800,10000,True,65514.0,11995.0,1.0871,0.059741,0.000125,62.2,-4.0,-4.0,4504.0,2022-06-01 05:41:02
242,IBLT,800,800,10000,True,11995.0,65514.0,1.32914,0.0,0.050727,,,,,
243,IBLT,800,800,10000,True,65514.0,11995.0,1.53237,0.087599,0.000114,89.9,-4.0,-4.0,4504.0,2022-06-01 05:41:10
244,IBLT,800,800,10000,True,11995.0,65514.0,0.942353,0.0,0.04937,,,,,
245,IBLT,800,800,10000,True,65514.0,11995.0,1.21831,0.094468,0.000122,96.1,-4.0,-4.0,4504.0,2022-06-01 05:41:19
246,IBLT,800,800,10000,True,11995.0,65514.0,1.03097,0.0,0.048144,,,,,
247,IBLT,800,800,10000,True,65514.0,11995.0,1.58773,0.055623,0.000132,68.8,-4.0,-4.0,4515.0,2022-06-01 05:41:27
248,IBLT,800,800,10000,True,11995.0,65514.0,0.892965,0.0,0.048293,,,,,
249,IBLT,800,800,10000,True,65514.0,11995.0,1.33374,0.095306,0.000121,97.2,-4.0,-4.0,4504.0,2022-06-01 05:41:57
250,IBLT,800,800,10000,True,11995.0,65514.0,0.708543,0.0,0.049457,,,,,
251,IBLT,800,800,10000,True,65514.0,11995.0,0.873598,0.09354,0.000119,94.8,-4.0,-4.0,4504.0,2022-06-01 05:42:27
252,IBLT,800,800,10000,True,11995.0,65514.0,0.796545,0.0,0.083424,,,,,
253,IBLT,800,800,10000,True,65514.0,11995.0,1.00097,0.0729,0.00012,83.3,-4.0,-4.0,4513.0,2022-06-01 05:42:35
254,IBLT,800,800,10000,True,11995.0,65514.0,1.24253,0.0,0.048656,,,,,
255,IBLT,800,800,10000,True,65514.0,11995.0,1.53668,0.060444,0.000121,61.6,-4.0,-4.0,4505.0,2022-06-01 05:43:06
256,IBLT,800,800,10000,True,11995.0,65514.0,0.54896,0.0,0.048304,,,,,
257,IBLT,800,800,10000,True,65514.0,11995.0,0.713095,0.067696,0.000117,69.0,-4.0,-4.0,4511.0,2022-06-01 05:43:15
258,IBLT,800,800,10000,True,11995.0,65514.0,0.513561,0.0,0.048269,,,,,
259,IBLT,800,800,10000,True,65514.0,11995.0,0.673093,0.05014,0.000118,63.0,-4.0,-4.0,4517.0,2022-06-01 05:43:23
260,IBLT,700,700,10000,True,10488.0,57219.0,1.27863,0.0,0.04181,,,,,
261,IBLT,700,700,10000,True,57219.0,10488.0,1.65138,0.089178,0.000101,92.2,-4.0,-4.0,4505.0,2022-06-01 05:38:46
262,IBLT,700,700,10000,True,10488.0,57219.0,0.782787,0.0,0.042274,,,,,
263,IBLT,700,700,10000,True,57219.0,10488.0,0.910836,0.061624,9.9e-05,63.1,-4.0,-4.0,4504.0,2022-06-01 05:38:55
264,IBLT,700,700,10000,True,10488.0,57219.0,1.56065,0.0,0.045058,,,,,
265,IBLT,700,700,10000,True,57219.0,10488.0,1.71897,0.087587,0.000122,88.5,-4.0,-4.0,4504.0,2022-06-01 05:39:25
266,IBLT,700,700,10000,True,10488.0,57219.0,3.29257,0.0,0.041739,,,,,
267,IBLT,700,700,10000,True,57219.0,10488.0,3.43078,0.057326,0.000101,58.5,-4.0,-4.0,4504.0,2022-06-01 05:39:35
268,IBLT,700,700,10000,True,10488.0,57219.0,3.07482,0.0,0.041807,,,,,
269,IBLT,700,700,10000,True,57219.0,10488.0,3.75069,1.07711,9.9e-05,120.0,-4.0,-4.0,4509.0,2022-06-01 05:39:46
270,IBLT,700,700,10000,True,10488.0,57219.0,1.37565,0.0,0.041985,,,,,
271,IBLT,700,700,10000,True,57219.0,10488.0,1.62709,0.088438,0.000109,102.0,-4.0,-4.0,4513.0,2022-06-01 05:39:58
272,IBLT,700,700,10000,True,10488.0,57219.0,0.859526,0.0,0.042777,,,,,
273,IBLT,700,700,10000,True,57219.0,10488.0,1.00437,0.092773,0.000103,96.7,-4.0,-4.0,4504.0,2022-06-01 05:40:06
274,IBLT,700,700,10000,True,10488.0,57219.0,3.3685,0.0,0.041625,,,,,
275,IBLT,700,700,10000,True,57219.0,10488.0,3.55002,0.05088,0.0001,65.0,-4.0,-4.0,4514.0,2022-06-01 05:40:14
276,IBLT,700,700,10000,True,10488.0,57219.0,1.10479,0.0,0.041865,,,,,
277,IBLT,700,700,10000,True,57219.0,10488.0,1.38583,0.076821,0.000103,82.2,-4.0,-4.0,4505.0,2022-06-01 05:40:44
278,IBLT,700,700,10000,True,10488.0,57219.0,1.07635,0.0,0.041781,,,,,
279,IBLT,700,700,10000,True,57219.0,10488.0,1.26103,0.075052,0.000103,88.3,-4.0,-4.0,4515.0,2022-06-01 05:40:52
280,IBLT,600,600,10000,True,8995.0,49145.0,0.539409,0.0,0.036282,,,,,
281,IBLT,600,600,10000,True,49145.0,8995.0,0.679991,0.069534,9.1e-05,70.6,-4.0,-4.0,4504.0,2022-06-01 05:32:48
282,IBLT,600,600,10000,True,8995.0,49145.0,0.422263,0.0,0.036503,,,,,
283,IBLT,600,600,10000,True,49145.0,8995.0,0.548761,0.073394,9e-05,74.7,-4.0,-4.0,4519.0,2022-06-01 05:33:23
284,IBLT,600,600,10000,True,8995.0,49145.0,0.435365,0.0,0.036845,,,,,
285,IBLT,600,600,10000,True,49145.0,8995.0,0.933865,0.068866,8.9e-05,71.5,-4.0,-4.0,4505.0,2022-06-01 05:33:53
286,IBLT,600,600,10000,True,8995.0,49145.0,0.510269,0.0,0.036823,,,,,
287,IBLT,600,600,10000,True,49145.0,8995.0,0.674454,0.072017,0.000101,73.4,-4.0,-4.0,4504.0,2022-06-01 05:34:23
288,IBLT,600,600,10000,True,8995.0,49145.0,1.29785,0.0,0.037502,,,,,
289,IBLT,600,600,10000,True,49145.0,8995.0,1.42885,0.08927,9e-05,90.3,-4.0,-4.0,4504.0,2022-06-01 05:34:53
290,IBLT,600,600,10000,True,8995.0,49145.0,0.867439,0.0,0.036411,,,,,
291,IBLT,600,600,10000,True,49145.0,8995.0,1.03992,0.089009,9.6e-05,90.1,-4.0,-4.0,4504.0,2022-06-01 05:35:23
292,IBLT,600,600,10000,True,8995.0,49145.0,2.0183,0.0,0.036416,,,,,
293,IBLT,600,600,10000,True,49145.0,8995.0,2.14879,0.078543,9.1e-05,80.1,-4.0,-4.0,4504.0,2022-06-01 05:35:54
294,IBLT,600,600,10000,True,8995.0,49145.0,5.11697,0.0,0.036702,,,,,
295,IBLT,600,600,10000,True,49145.0,8995.0,5.67993,63.1967,8.9e-05,-2.0,-4.0,-4.0,12503.0,2022-06-01 05:36:02
296,IBLT,600,600,10000,True,8995.0,49145.0,1.30675,0.0,0.036114,,,,,
297,IBLT,600,600,10000,True,49145.0,8995.0,1.44998,0.093179,9.1e-05,141.0,-4.0,-4.0,4504.0,2022-06-01 05:38:24
298,IBLT,600,600,10000,True,8995.0,49145.0,2.83445,0.0,0.038205,,,,,
299,IBLT,600,600,10000,True,49145.0,8995.0,3.00954,0.075242,9.5e-05,124.0,-4.0,-4.0,4504.0,2022-06-01 05:38:33
300,IBLT,500,500,10000,True,7504.0,40886.0,0.898042,0.0,0.029635,,,,,
301,IBLT,500,500,10000,True,40886.0,7504.0,1.08131,0.091301,9.5e-05,92.7,-4.0,-4.0,4504.0,2022-06-01 05:24:56
302,IBLT,500,500,10000,True,7504.0,40886.0,274.259,0.0,0.03123,,,,,
303,IBLT,500,500,10000,True,40886.0,7504.0,274.399,0.073443,7.9e-05,74.9,-4.0,-4.0,4504.0,2022-06-01 05:25:31
304,IBLT,500,500,10000,True,7504.0,40886.0,1.12474,0.0,0.029551,,,,,
305,IBLT,500,500,10000,True,40886.0,7504.0,1.237,0.096622,7.4e-05,98.9,-4.0,-4.0,4504.0,2022-06-01 05:30:12
306,IBLT,500,500,10000,True,7504.0,40886.0,0.722577,0.0,0.029353,,,,,
307,IBLT,500,500,10000,True,40886.0,7504.0,0.869388,0.076993,8.5e-05,84.6,-4.0,-4.0,4505.0,2022-06-01 05:30:43
308,IBLT,500,500,10000,True,7504.0,40886.0,0.620765,0.0,0.029167,,,,,
309,IBLT,500,500,10000,True,40886.0,7504.0,1.08846,0.079352,8.9e-05,94.7,-4.0,-4.0,4515.0,2022-06-01 05:30:50
310,IBLT,500,500,10000,True,7504.0,40886.0,0.677758,0.0,0.029233,,,,,
311,IBLT,500,500,10000,True,40886.0,7504.0,0.846922,0.08178,7.5e-05,83.4,-4.0,-4.0,4505.0,2022-06-01 05:31:20
312,IBLT,500,500,10000,True,7504.0,40886.0,0.699184,0.0,0.029122,,,,,
313,IBLT,500,500,10000,True,40886.0,7504.0,0.838103,0.074594,7.9e-05,89.5,-4.0,-4.0,4516.0,2022-06-01 05:31:28
314,IBLT,500,500,10000,True,7504.0,40886.0,0.620088,0.0,0.029953,,,,,
315,IBLT,500,500,10000,True,40886.0,7504.0,0.772026,0.100703,7.5e-05,82.0,-4.0,-4.0,4504.0,2022-06-01 05:31:58
316,IBLT,500,500,10000,True,7504.0,40886.0,0.815941,0.0,0.029606,,,,,
317,IBLT,500,500,10000,True,40886.0,7504.0,1.35691,0.091699,9e-05,128.0,-4.0,-4.0,4515.0,2022-06-01 05:32:06
318,IBLT,500,500,10000,True,7504.0,40886.0,0.860654,0.0,0.029428,,,,,
319,IBLT,500,500,10000,True,40886.0,7504.0,1.01309,0.067038,7.9e-05,68.1,-4.0,-4.0,4504.0,2022-06-01 05:32:36
320,IBLT,400,400,10000,True,6002.0,32824.0,0.802763,0.0,0.026085,,,,,
321,IBLT,400,400,10000,True,32824.0,6002.0,1.00222,0.092111,6.1e-05,95.2,-4.0,-4.0,4505.0,2022-06-01 05:19:58
322,IBLT,400,400,10000,True,6002.0,32824.0,1.67442,0.0,0.024342,,,,,
323,IBLT,400,400,10000,True,32824.0,6002.0,2.25616,0.073897,6.3e-05,77.3,-4.0,-4.0,4504.0,2022-06-01 05:20:34
324,IBLT,400,400,10000,True,6002.0,32824.0,0.703528,0.0,0.024781,,,,,
325,IBLT,400,400,10000,True,32824.0,6002.0,0.841129,0.086223,6.2e-05,87.6,-4.0,-4.0,4505.0,2022-06-01 05:21:04
326,IBLT,400,400,10000,True,6002.0,32824.0,0.383954,0.0,0.025978,,,,,
327,IBLT,400,400,10000,True,32824.0,6002.0,0.5081,0.080609,6.1e-05,82.1,-4.0,-4.0,4505.0,2022-06-01 05:21:34
328,IBLT,400,400,10000,True,6002.0,32824.0,0.684362,0.0,0.025762,,,,,
329,IBLT,400,400,10000,True,32824.0,6002.0,1.08278,0.100892,6.2e-05,111.0,-4.0,-4.0,4504.0,2022-06-01 05:22:04
330,IBLT,400,400,10000,True,6002.0,32824.0,0.359348,0.0,0.024774,,,,,
331,IBLT,400,400,10000,True,32824.0,6002.0,0.468142,0.088736,6.1e-05,90.1,-4.0,-4.0,4504.0,2022-06-01 05:22:34
332,IBLT,400,400,10000,True,6002.0,32824.0,0.419796,0.0,0.02573,,,,,
333,IBLT,400,400,10000,True,32824.0,6002.0,0.548197,0.061821,6.1e-05,63.1,-4.0,-4.0,4504.0,2022-06-01 05:23:04
334,IBLT,400,400,10000,True,6002.0,32824.0,0.340512,0.0,0.024178,,,,,
335,IBLT,400,400,10000,True,32824.0,6002.0,0.46477,0.058146,5.9e-05,67.9,-4.0,-4.0,4512.0,2022-06-01 05:23:12
336,IBLT,400,400,10000,True,6002.0,32824.0,0.34033,0.0,0.024331,,,,,
337,IBLT,400,400,10000,True,32824.0,6002.0,0.464774,0.079781,6e-05,81.0,-4.0,-4.0,4505.0,2022-06-01 05:23:42
338,IBLT,400,400,10000,True,6002.0,32824.0,0.545341,0.0,0.024237,,,,,
339,IBLT,400,400,10000,True,32824.0,6002.0,0.67211,0.070484,5.9e-05,72.9,-4.0,-4.0,4504.0,2022-06-01 05:24:12
340,IBLT,300,300,10000,True,4505.0,24609.0,0.325886,0.0,0.018733,,,,,
341,IBLT,300,300,10000,True,24609.0,4505.0,0.520863,0.072229,4.9e-05,73.6,-4.0,-4.0,4504.0,2022-06-01 05:13:28
342,IBLT,300,300,10000,True,4505.0,24609.0,0.320114,0.0,0.018426,,,,,
343,IBLT,300,300,10000,True,24609.0,4505.0,0.441219,0.092046,4.8e-05,93.3,-4.0,-4.0,4504.0,2022-06-01 05:14:03
344,IBLT,300,300,10000,True,4505.0,24609.0,1.73669,0.0,0.018522,,,,,
345,IBLT,300,300,10000,True,24609.0,4505.0,1.83961,0.060864,4.7e-05,62.1,-4.0,-4.0,4504.0,2022-06-01 05:14:33
346,IBLT,300,300,10000,True,4505.0,24609.0,0.72924,0.0,0.018506,,,,,
347,IBLT,300,300,10000,True,24609.0,4505.0,0.822341,0.069583,5.1e-05,-2.0,-4.0,-4.0,12504.0,2022-06-01 05:15:03
348,IBLT,300,300,10000,True,4505.0,24609.0,3.48886,0.0,0.01887,,,,,
349,IBLT,300,300,10000,True,24609.0,4505.0,3.86677,1.06082,4.6e-05,62.5,-4.0,-4.0,4505.0,2022-06-01 05:15:33
350,IBLT,300,300,10000,True,4505.0,24609.0,2.11895,0.0,0.018544,,,,,
351,IBLT,300,300,10000,True,24609.0,4505.0,2.25399,128.611,4.7e-05,-2.0,-4.0,-4.0,12504.0,2022-06-01 05:15:45
352,IBLT,300,300,10000,True,4505.0,24609.0,0.809089,0.0,0.018489,,,,,
353,IBLT,300,300,10000,True,24609.0,4505.0,0.960978,1.07677,4.6e-05,119.0,-4.0,-4.0,4517.0,2022-06-01 05:18:10
354,IBLT,300,300,10000,True,4505.0,24609.0,0.38608,0.0,0.01989,,,,,
355,IBLT,300,300,10000,True,24609.0,4505.0,0.514577,0.079088,4.9e-05,84.3,-4.0,-4.0,4504.0,2022-06-01 05:18:40
356,IBLT,300,300,10000,True,4505.0,24609.0,0.322138,0.0,0.018575,,,,,
357,IBLT,300,300,10000,True,24609.0,4505.0,0.415809,0.083646,4.4e-05,85.1,-4.0,-4.0,4504.0,2022-06-01 05:18:47
358,IBLT,300,300,10000,True,4505.0,24609.0,0.896005,0.0,0.018875,,,,,
359,IBLT,300,300,10000,True,24609.0,4505.0,1.00993,0.096736,5e-05,61.1,-4.0,-4.0,4505.0,2022-06-01 05:19:17
360,IBLT,200,200,10000,True,3016.0,16541.0,0.33321,0.0,0.012467,,,,,
361,IBLT,200,200,10000,True,16541.0,3016.0,0.524166,0.074124,3.6e-05,90.8,-4.0,-4.0,4515.0,2022-06-01 05:08:40
362,IBLT,200,200,10000,True,3016.0,16541.0,0.27328,0.0,0.012063,,,,,
363,IBLT,200,200,10000,True,16541.0,3016.0,0.38149,0.066442,3.6e-05,67.7,-4.0,-4.0,4504.0,2022-06-01 05:08:48
364,IBLT,200,200,10000,True,3016.0,16541.0,1.1883,0.0,0.011765,,,,,
365,IBLT,200,200,10000,True,16541.0,3016.0,1.30275,0.080335,3.2e-05,84.8,-4.0,-4.0,4504.0,2022-06-01 05:09:18
366,IBLT,200,200,10000,True,3016.0,16541.0,1.32154,0.0,0.012512,,,,,
367,IBLT,200,200,10000,True,16541.0,3016.0,1.67019,0.073293,3.3e-05,139.0,-4.0,-4.0,4504.0,2022-06-01 05:09:48
368,IBLT,200,200,10000,True,3016.0,16541.0,2.10842,0.0,0.011843,,,,,
369,IBLT,200,200,10000,True,16541.0,3016.0,2.25567,1.0718,3.4e-05,113.0,-4.0,-4.0,4505.0,2022-06-01 05:10:18
370,IBLT,200,200,10000,True,3016.0,16541.0,0.318282,0.0,0.012433,,,,,
371,IBLT,200,200,10000,True,16541.0,3016.0,0.432999,0.090337,3.3e-05,91.6,-4.0,-4.0,4504.0,2022-06-01 05:10:48
372,IBLT,200,200,10000,True,3016.0,16541.0,0.265932,0.0,0.012169,,,,,
373,IBLT,200,200,10000,True,16541.0,3016.0,0.361833,0.083361,3.2e-05,84.8,-4.0,-4.0,4504.0,2022-06-01 05:11:18
374,IBLT,200,200,10000,True,3016.0,16541.0,0.304008,0.0,0.011815,,,,,
375,IBLT,200,200,10000,True,16541.0,3016.0,0.453078,0.083795,3.4e-05,86.1,-4.0,-4.0,4504.0,2022-06-01 05:11:48
376,IBLT,200,200,10000,True,3016.0,16541.0,0.254997,0.0,0.011823,,,,,
377,IBLT,200,200,10000,True,16541.0,3016.0,0.341794,0.073308,3.2e-05,120.0,-4.0,-4.0,4505.0,2022-06-01 05:12:18
378,IBLT,200,200,10000,True,3016.0,16541.0,0.256096,0.0,0.011744,,,,,
379,IBLT,200,200,10000,True,16541.0,3016.0,0.342761,0.091181,3.2e-05,92.4,-4.0,-4.0,4504.0,2022-06-01 05:12:49
380,IBLT,100,100,10000,True,1512.0,8287.0,0.253839,0.0,0.005982,,,,,
381,IBLT,100,100,10000,True,8287.0,1512.0,0.400957,0.076678,1.7e-05,78.0,-4.0,-4.0,4504.0,2022-06-01 05:02:54
382,IBLT,100,100,10000,True,1512.0,8287.0,0.251766,0.0,0.00598,,,,,
383,IBLT,100,100,10000,True,8287.0,1512.0,0.339584,0.0569,1.9e-05,58.2,-4.0,-4.0,4504.0,2022-06-01 05:03:29
384,IBLT,100,100,10000,True,1512.0,8287.0,0.253824,0.0,0.005987,,,,,
385,IBLT,100,100,10000,True,8287.0,1512.0,0.341083,0.070683,1.8e-05,32.0,-4.0,-4.0,4504.0,2022-06-01 05:03:37
386,IBLT,100,100,10000,True,1512.0,8287.0,0.255172,0.0,0.006711,,,,,
387,IBLT,100,100,10000,True,8287.0,1512.0,0.340709,0.084045,1.8e-05,85.5,-4.0,-4.0,4504.0,2022-06-01 05:04:07
388,IBLT,100,100,10000,True,1512.0,8287.0,0.251131,0.0,0.00596,,,,,
389,IBLT,100,100,10000,True,8287.0,1512.0,0.339942,0.086293,1.8e-05,87.7,-4.0,-4.0,4504.0,2022-06-01 05:04:37
390,IBLT,100,100,10000,True,1512.0,8287.0,0.252098,0.0,0.006825,,,,,
391,IBLT,100,100,10000,True,8287.0,1512.0,0.338634,1.07365,1.9e-05,75.0,-4.0,-4.0,4504.0,2022-06-01 05:05:07
392,IBLT,100,100,10000,True,1512.0,8287.0,0.623584,0.0,0.005959,,,,,
393,IBLT,100,100,10000,True,8287.0,1512.0,0.75193,130.358,2.3e-05,-2.0,-4.0,-4.0,12505.0,2022-06-01 05:05:37
394,IBLT,100,100,10000,True,1512.0,8287.0,1.54666,0.0,0.006474,,,,,
395,IBLT,100,100,10000,True,8287.0,1512.0,2.0426,1.08086,2.9e-05,149.0,-4.0,-4.0,4511.0,2022-06-01 05:08:03
396,IBLT,100,100,10000,True,1512.0,8287.0,1.38553,0.0,0.005965,,,,,
397,IBLT,100,100,10000,True,8287.0,1512.0,1.52018,0.102144,2.3e-05,-2.0,-4.0,-4.0,12504.0,2022-06-01 05:08:13
398,IBLT,100,100,10000,True,1512.0,8287.0,0.356818,0.0,0.006019,,,,,
399,IBLT,100,100,10000,True,8287.0,1512.0,0.498949,0.085734,2e-05,89.1,-4.0,-4.0,4504.0,2022-06-01 05:08:31
400,IBLT,1000,1000,10000,True,14984.0,81764.0,0.972945,0.0,0.060009,,,,,
401,IBLT,1000,1000,10000,True,81764.0,14984.0,1.21224,0.061945,0.00015,63.2,-4.0,-4.0,4504.0,2022-06-01 04:58:48
402,IBLT,1000,1000,10000,True,14984.0,81764.0,2.53985,0.0,0.059972,,,,,
403,IBLT,1000,1000,10000,True,81764.0,14984.0,2.77433,0.091098,0.000149,92.2,-4.0,-4.0,4505.0,2022-06-01 04:59:24
404,IBLT,1000,1000,10000,True,14984.0,81764.0,3.83703,0.0,0.059881,,,,,
405,IBLT,1000,1000,10000,True,81764.0,14984.0,4.05312,0.054916,0.00015,96.2,-4.0,-4.0,4527.0,2022-06-01 04:59:34
406,IBLT,1000,1000,10000,True,14984.0,81764.0,1.20063,0.0,0.069959,,,,,
407,IBLT,1000,1000,10000,True,81764.0,14984.0,1.45807,0.081111,0.000161,83.4,-4.0,-4.0,4504.0,2022-06-01 05:00:04
408,IBLT,1000,1000,10000,True,14984.0,81764.0,3.6861,0.0,0.060095,,,,,
409,IBLT,1000,1000,10000,True,81764.0,14984.0,4.30883,0.081206,0.000149,66.6,-4.0,-4.0,4505.0,2022-06-01 05:00:34
410,IBLT,1000,1000,10000,True,14984.0,81764.0,1.17739,0.0,0.06137,,,,,
411,IBLT,1000,1000,10000,True,81764.0,14984.0,1.43326,0.059273,0.000155,62.8,-4.0,-4.0,4504.0,2022-06-01 05:01:04
412,IBLT,1000,1000,10000,True,14984.0,81764.0,0.976088,0.0,0.060203,,,,,
413,IBLT,1000,1000,10000,True,81764.0,14984.0,1.81086,0.064402,0.000152,65.8,-4.0,-4.0,4504.0,2022-06-01 05:01:34
414,IBLT,1000,1000,10000,True,14984.0,81764.0,1.35224,0.0,0.061903,,,,,
415,IBLT,1000,1000,10000,True,81764.0,14984.0,1.65408,0.080484,0.00015,146.0,-4.0,-4.0,4504.0,2022-06-01 05:02:04
416,IBLT,1000,1000,10000,True,14984.0,81764.0,1.01504,0.0,0.059744,,,,,
417,IBLT,1000,1000,10000,True,81764.0,14984.0,1.52516,0.100663,0.000167,96.5,-4.0,-4.0,4512.0,2022-06-01 05:02:13
418,IBLT,1000,1000,10000,True,14984.0,81764.0,0.862989,0.0,0.061651,,,,,
419,IBLT,1000,1000,10000,True,81764.0,14984.0,1.09418,0.078243,0.000148,81.6,-4.0,-4.0,4505.0,2022-06-01 05:02:43
420,IBLT,0,0,10000,True,17.0,236.0,0.281045,0.0,5e-06,,,,,
421,IBLT,0,0,10000,True,236.0,17.0,0.362046,0.063744,2e-06,65.2,-4.0,-4.0,4504.0,2022-06-01 04:52:51
422,IBLT,0,0,10000,True,17.0,236.0,0.280828,0.0,5e-06,,,,,
423,IBLT,0,0,10000,True,236.0,17.0,0.363187,0.060623,1e-06,62.0,-4.0,-4.0,4504.0,2022-06-01 04:52:59
424,IBLT,0,0,10000,True,17.0,236.0,0.289891,0.0,5e-06,,,,,
425,IBLT,0,0,10000,True,236.0,17.0,0.360893,0.04869,2e-06,89.9,-4.0,-4.0,4504.0,2022-06-01 04:53:29
426,IBLT,0,0,10000,True,17.0,236.0,0.280978,0.0,5e-06,,,,,
427,IBLT,0,0,10000,True,236.0,17.0,0.401953,0.068716,2e-06,70.0,-4.0,-4.0,4505.0,2022-06-01 04:53:59
428,IBLT,0,0,10000,True,17.0,236.0,0.326161,0.0,5e-06,,,,,
429,IBLT,0,0,10000,True,236.0,17.0,0.401934,0.088483,2e-06,91.1,-4.0,-4.0,4505.0,2022-06-01 04:54:06
430,IBLT,0,0,10000,True,17.0,236.0,0.280958,0.0,4e-06,,,,,
431,IBLT,0,0,10000,True,236.0,17.0,0.400813,0.079471,2e-06,80.9,-4.0,-4.0,4504.0,2022-06-01 04:54:36
432,IBLT,0,0,10000,True,17.0,236.0,0.298043,0.0,4e-06,,,,,
433,IBLT,0,0,10000,True,236.0,17.0,0.362032,0.057463,2e-06,71.8,-4.0,-4.0,4517.0,2022-06-01 04:54:45
434,IBLT,0,0,10000,True,17.0,236.0,0.280824,0.0,5e-06,,,,,
435,IBLT,0,0,10000,True,236.0,17.0,0.360952,0.09388,2e-06,95.3,-4.0,-4.0,4505.0,2022-06-01 04:55:15
436,IBLT,0,0,10000,True,17.0,236.0,0.280994,0.0,4e-06,,,,,
437,IBLT,0,0,10000,True,236.0,17.0,0.360805,0.072942,1e-06,73.9,-4.0,-4.0,4504.0,2022-06-01 04:55:22
438,IBLT,0,0,10000,True,17.0,236.0,0.28596,0.0,4e-06,,,,,
439,IBLT,0,0,10000,True,236.0,17.0,0.359829,128.787,2e-06,-2.0,-4.0,-4.0,12526.0,2022-06-01 04:55:52
440,Cuckoo,90,90,10000,True,15012.0,29431.0,0.8302,0.0,0.042382,,,,,
441,Cuckoo,90,90,10000,True,29431.0,29386.0,1.05749,0.111411,0.034812,120.0,-4.0,-4.0,4504.0,2022-06-01 04:49:55
442,Cuckoo,90,90,10000,True,15012.0,29431.0,0.625939,0.0,0.034938,,,,,
443,Cuckoo,90,90,10000,True,29431.0,29386.0,0.711409,0.076777,0.035073,79.0,-4.0,-4.0,4504.0,2022-06-01 04:50:03
444,Cuckoo,90,90,10000,True,15012.0,29431.0,0.80332,0.0,0.037503,,,,,
445,Cuckoo,90,90,10000,True,29431.0,29386.0,0.908912,0.096541,0.035416,97.0,-4.0,-4.0,4505.0,2022-06-01 04:50:33
446,Cuckoo,90,90,10000,True,15012.0,29431.0,1.30579,0.0,0.034806,,,,,
447,Cuckoo,90,90,10000,True,29431.0,29386.0,1.39507,0.109381,0.041486,117.0,-4.0,-4.0,4504.0,2022-06-01 04:50:40
448,Cuckoo,90,90,10000,True,15012.0,29431.0,0.538912,0.0,0.037367,,,,,
449,Cuckoo,90,90,10000,True,29431.0,29386.0,0.625477,0.080109,0.034814,82.7,-4.0,-4.0,4504.0,2022-06-01 04:51:10
450,Cuckoo,90,90,10000,True,15012.0,29431.0,0.659229,0.0,0.034649,,,,,
451,Cuckoo,90,90,10000,True,29431.0,29386.0,0.751798,0.064691,0.034602,66.6,-4.0,-4.0,4504.0,2022-06-01 04:51:17
452,Cuckoo,90,90,10000,True,15012.0,29431.0,0.7794,0.0,0.035156,,,,,
453,Cuckoo,90,90,10000,True,29431.0,29386.0,0.871678,0.086753,0.034605,89.1,-4.0,-4.0,4504.0,2022-06-01 04:51:24
454,Cuckoo,90,90,10000,True,15012.0,29431.0,0.77299,0.0,0.037482,,,,,
455,Cuckoo,90,90,10000,True,29431.0,29386.0,0.853242,0.083245,0.034952,85.3,-4.0,-4.0,4504.0,2022-06-01 04:51:31
456,Cuckoo,90,90,10000,True,15012.0,29431.0,1.53395,0.0,0.036393,,,,,
457,Cuckoo,90,90,10000,True,29431.0,29386.0,1.74787,0.116028,0.035213,103.0,-4.0,-4.0,4504.0,2022-06-01 04:52:01
458,Cuckoo,90,90,10000,True,15012.0,29431.0,2.53221,0.0,0.038457,,,,,
459,Cuckoo,90,90,10000,True,29431.0,29386.0,3.18016,0.072961,0.035353,81.2,-4.0,-4.0,4504.0,2022-06-01 04:52:09
460,Cuckoo,80,80,10000,True,14922.0,29326.0,1.29813,0.0,0.035086,,,,,
461,Cuckoo,80,80,10000,True,29326.0,29296.0,1.54835,1.11022,0.034969,108.0,-4.0,-4.0,4505.0,2022-06-01 04:48:00
462,Cuckoo,80,80,10000,True,14922.0,29326.0,0.95254,0.0,0.036199,,,,,
463,Cuckoo,80,80,10000,True,29326.0,29296.0,1.06843,0.059982,0.035047,62.1,-4.0,-4.0,4515.0,2022-06-01 04:48:09
464,Cuckoo,80,80,10000,True,14922.0,29326.0,2.69173,0.0,0.034858,,,,,
465,Cuckoo,80,80,10000,True,29326.0,29296.0,3.5007,1.07807,0.03491,100.0,-4.0,-4.0,4504.0,2022-06-01 04:48:17
466,Cuckoo,80,80,10000,True,14922.0,29326.0,0.870646,0.0,0.034893,,,,,
467,Cuckoo,80,80,10000,True,29326.0,29296.0,0.997007,0.068799,0.035156,71.0,-4.0,-4.0,4504.0,2022-06-01 04:48:28
468,Cuckoo,80,80,10000,True,14922.0,29326.0,1.70803,0.0,0.035301,,,,,
